EAN,,
COLLECTION 2011/2012,,
HAVAIANAS BRASIL,,
EAN CODE,,
4000032 - SANDALIAS HAVAIANAS BRASIL,,
7000106 - HAVAIANAS BRASIL PREP CX FECHADA,,
7000206 - HAVAIANAS BRASIL PREP EXP CX GRADE,,
7005468 - HAVAIANAS BRASIL CX GRADE USA,,
7005481 - HAVAIANAS BRASIL CX FECHADA USA,,
COR / COLOR,BRA SIZE / USA SIZE / EUR SIZE,EAN CODE
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,334 / 3 / 35/36,390 / 7/8 / 41/42,F12,07891109760390
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO334 / 3 / 35/36,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO334 / 3 / 35/36,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO334 / 3 / 35/36,390 / 7/8 / 41/42,F12,07891109761892
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,334 / 3 / 35/36,390 / 7/8 / 41/42,F12,07891109762035
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,334 / 3 / 35/36,390 / 7/8 / 41/42,F12,07891109763056
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,334 / 3 / 35/36,390 / 7/8 / 41/42,F12,07895265432955
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F13,07890557518560
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F13,07890557518584
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F13,07890557940200
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F13,07890557518591
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,390 / 7/8 / 41/42,F13,07891109385760
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F13,07891109385999
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F13,07890557941085
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F13,07895265432962
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F16,07890732585493
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F16,07890732605719
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F16,07890557940217
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F16,07890732605757
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,390 / 7/8 / 41/42,F16,07891109385777
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F16,07891109386002
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F16,07890557941092
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,356 / 4/5 / 37/38,390 / 7/8 / 41/42,F16,07895265432979
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,356 / 4/5 / 37/38,412 / 9 / 43/44,F17,07890732609571
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,356 / 4/5 / 37/38,412 / 9 / 43/44,F17,07890732610379
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,356 / 4/5 / 37/38,412 / 9 / 43/44,F17,07891266993402
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,356 / 4/5 / 37/38,412 / 9 / 43/44,F17,07890732610775
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,412 / 9 / 43/44,F17,07891109385784
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,356 / 4/5 / 37/38,412 / 9 / 43/44,F17,07891109386019
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,356 / 4/5 / 37/38,412 / 9 / 43/44,F17,07891266993440
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,356 / 4/5 / 37/38,412 / 9 / 43/44,F17,07895265432986
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,356 / 4/5 / 37/38,412 / 9 / 43/44,F22,07890732637284
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,356 / 4/5 / 37/38,412 / 9 / 43/44,F22,07890732637345
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,356 / 4/5 / 37/38,412 / 9 / 43/44,F22,07890557940255
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,356 / 4/5 / 37/38,412 / 9 / 43/44,F22,07890732637369
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,412 / 9 / 43/44,F22,07891109385814
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,356 / 4/5 / 37/38,412 / 9 / 43/44,F22,07891109386040
,,,,,,11/14
,,,7000206-D00,,,
,,,COLLECTION 2011/2012,COLLECTION 2011/2012,,
,,,HAVAIANAS BRASIL,,,
,,,PRE PACK,,,
STYLE CODE,STYLE,COR / COLOR,SIZE(FROM) - BRA/USA/EUR SIZE(TO) - BRA/USA/EUR,SIZE(FROM) - BRA/USA/EUR SIZE(TO) - BRA/USA/EUR,PRE PACK,DUN CODE
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,356 / 4/5 / 37/38,412 / 9 / 43/44,F22,07890557941122
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,356 / 4/5 / 37/38,412 / 9 / 43/44,F22,07895265432993
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,356 / 4/5 / 37/38,412 / 9 / 43/44,F56,07891109437926
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,356 / 4/5 / 37/38,412 / 9 / 43/44,F56,07891109437957
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,356 / 4/5 / 37/38,412 / 9 / 43/44,F56,07891109437988
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,356 / 4/5 / 37/38,412 / 9 / 43/44,F56,07891109438015
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO356 / 4/5 / 37/38,412 / 9 / 43/44,F56,07891109438046
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,356 / 4/5 / 37/38,412 / 9 / 43/44,F56,07891109438077
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,356 / 4/5 / 37/38,412 / 9 / 43/44,F56,07891109438107
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,356 / 4/5 / 37/38,412 / 9 / 43/44,F56,07895265433006
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,390 / 7/8 / 41/42,434 / 10/11 / 45/46,M17,07890732605696
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,390 / 7/8 / 41/42,434 / 10/11 / 45/46,M17,07890732605733
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,390 / 7/8 / 41/42,434 / 10/11 / 45/46,M17,07890557940378
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,390 / 7/8 / 41/42,434 / 10/11 / 45/46,M17,07890732637383
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,434 / 10/11 / 45/46,M17,07891109385920
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,390 / 7/8 / 41/42,434 / 10/11 / 45/46,M17,07891109386156
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,390 / 7/8 / 41/42,434 / 10/11 / 45/46,M17,07890557941238
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,390 / 7/8 / 41/42,434 / 10/11 / 45/46,M17,07895265433013
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,390 / 7/8 / 41/42,456 / 12 / 47/48,M18,07890732609786
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,390 / 7/8 / 41/42,456 / 12 / 47/48,M18,07890732610584
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,390 / 7/8 / 41/42,456 / 12 / 47/48,M18,07890557940385
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,390 / 7/8 / 41/42,456 / 12 / 47/48,M18,07890732610980
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,456 / 12 / 47/48,M18,07891109385937
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,390 / 7/8 / 41/42,456 / 12 / 47/48,M18,07891109386163
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,390 / 7/8 / 41/42,456 / 12 / 47/48,M18,07890557941245
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,390 / 7/8 / 41/42,456 / 12 / 47/48,M18,07895265433020
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,390 / 7/8 / 41/42,456 / 12 / 47/48,M19,07890732609793
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,390 / 7/8 / 41/42,456 / 12 / 47/48,M19,07890732610591
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,390 / 7/8 / 41/42,456 / 12 / 47/48,M19,07890557940392
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,390 / 7/8 / 41/42,456 / 12 / 47/48,M19,07890732610997
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,456 / 12 / 47/48,M19,07891109385944
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,390 / 7/8 / 41/42,456 / 12 / 47/48,M19,07891109386170
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,390 / 7/8 / 41/42,456 / 12 / 47/48,M19,07890557941252
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,390 / 7/8 / 41/42,456 / 12 / 47/48,M19,07895265433037
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,378 / 6 / 39/40,434 / 10/11 / 45/46,M2,07891109758687
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,378 / 6 / 39/40,434 / 10/11 / 45/46,M2,07891109759301
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,378 / 6 / 39/40,434 / 10/11 / 45/46,M2,07891109760116
,,,,,,12/14
,,,7000206-D00,,,
,,,COLLECTION 2011/2012,,,
,,,HAVAIANAS BRASIL,,,
,,,PRE PACK,,,
STYLE CODE,STYLE,COR / COLOR,SIZE(FROM) - BRA/USA/EUR,SIZE(TO) - BRA/USA/EUR,PRE PACK,DUN CODE
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,378 / 6 / 39/40,434 / 10/11 / 45/46,M2,07891109760468
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO378 / 6 / 39/40,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO378 / 6 / 39/40,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO378 / 6 / 39/40,434 / 10/11 / 45/46,M2,07891109761984
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,378 / 6 / 39/40,434 / 10/11 / 45/46,M2,07891109762776
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,378 / 6 / 39/40,434 / 10/11 / 45/46,M2,07891109763780
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,378 / 6 / 39/40,434 / 10/11 / 45/46,M2,07895265433044
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,390 / 7/8 / 41/42,456 / 12 / 47/48,M26,07890732584267
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,390 / 7/8 / 41/42,456 / 12 / 47/48,M26,07890732584281
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,390 / 7/8 / 41/42,456 / 12 / 47/48,M26,07890557940408
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,390 / 7/8 / 41/42,456 / 12 / 47/48,M26,07890732637390
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,HAVAIANAS BRASIL PREP EXP CX GRA2197-AMAR CITRICO / YELLOW CITRUS / AMARILLO390 / 7/8 / 41/42,456 / 12 / 47/48,M26,07891109385951
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,HAVAIANAS BRASIL PREP EXP CX GRA2619-AMAZONIA / AMAZONIA / AMAZONIA,390 / 7/8 / 41/42,456 / 12 / 47/48,M26,07891109386187
7000206,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,HAVAIANAS BRASIL PREP EXP CX GRA2711-AZUL NAVAL / MARINE BLUE / AZUL NAVAL,390 / 7/8 / 41/42,456 / 12 / 47/48,M26,07890557941269
7000206,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,HAVAIANAS BRASIL PREP EXP CX GRA3445-ICE VIOLETA / ICE VIOLET / ICE VIOLACEO,390 / 7/8 / 41/42,456 / 12 / 47/48,M26,07895265433051
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,HAVAIANAS BRASIL PREP EXP CX GRA0001-BRANCO / WHITE / BLANCO,390 / 7/8 / 41/42,456 / 12 / 47/48,M27,07890732637291
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,HAVAIANAS BRASIL PREP EXP CX GRA0090-PRETO / BLACK / NEGRO,390 / 7/8 / 41/42,456 / 12 / 47/48,M27,07890732637352
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,HAVAIANAS BRASIL PREP EXP CX GRA0324-CINZA / GREY / GRIS,390 / 7/8 / 41/42,456 / 12 / 47/48,M27,07890557940415
7000206,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,HAVAIANAS BRASIL PREP EXP CX GRA0727-CAFE / DARK BROWN / MARRON OSCURO,390 / 7/8 / 41/42,456 / 12 / 47/48,M27,07890732637406
